2.500000000000001110e-01,3.542624042516706595e-01
5.000000000000003331e-01,9.677596638930197059e-01
7.500000000000005551e-01,1.424050087513251128e+00
1.000000000000000666e+00,1.748710398737784999e+00
1.249999999999995337e+00,2.059427859616391743e+00
1.499999999999990008e+00,2.411120759328611030e+00
1.749999999999984679e+00,2.775733417587389340e+00
1.999999999999979350e+00,3.125312044887351703e+00
2.249999999999974243e+00,3.491660343114943998e+00
2.499999999999968914e+00,3.864998635458505305e+00
2.749999999999963585e+00,4.223390670099291810e+00
2.999999999999958256e+00,4.604399112653823067e+00
3.249999999999952927e+00,4.984956600083734202e+00
3.499999999999947597e+00,5.375917110310979297e+00
3.749999999999942268e+00,5.769264076285907095e+00
3.999999999999936939e+00,6.150923623823700837e+00
4.249999999999931610e+00,6.536341052415650665e+00
4.499999999999926281e+00,6.922275311134029607e+00
4.749999999999920952e+00,7.303003246919104186e+00
4.999999999999915623e+00,7.696277756429026340e+00
5.249999999999910294e+00,8.080630667902255482e+00
5.499999999999904965e+00,8.469852922372211879e+00
5.749999999999899636e+00,8.856111879402561726e+00
5.999999999999894307e+00,9.241464839790580754e+00
6.249999999999888978e+00,9.629188337000016418e+00
6.499999999999883649e+00,1.000057219384515861e+01
6.749999999999878320e+00,1.038475964675882324e+01
6.999999999999872990e+00,1.076988182317606402e+01
7.249999999999867661e+00,1.115078295774907247e+01
7.499999999999862332e+00,1.153718424397283115e+01
7.749999999999857003e+00,1.192024664102504516e+01
7.999999999999851674e+00,1.229208570706816772e+01
8.249999999999889866e+00,1.022644978514364311e+01
8.499999999999928946e+00,8.120417178989214335e+00
8.749999999999968026e+00,3.979550250213037543e+00
9.000000000000007105e+00,2.969588601446560006e+00
9.250000000000046185e+00,2.929227655631194693e+00
9.500000000000085265e+00,2.608225825451881974e+00
9.750000000000124345e+00,2.761754998449106324e+00
1.000000000000016342e+01,2.207295349043647548e+00
1.025000000000020250e+01,1.500969279614139396e+00
1.050000000000024158e+01,4.910186093070478819e-01
1.075000000000028066e+01,1.891139216333215245e-01
1.100000000000031974e+01,6.241866452228350681e-01
1.125000000000035882e+01,9.874315324218230217e-01
1.150000000000039790e+01,9.354011788687444096e-01
1.175000000000043698e+01,8.793152337538856500e-01
1.200000000000047606e+01,9.775927328732336719e-01
1.225000000000051514e+01,1.042244243744505638e+00
1.250000000000055422e+01,8.146686042245221415e-01
1.275000000000059330e+01,3.122377580780266726e-01
1.300000000000063238e+01,1.301357015904613945e-01
1.325000000000067146e+01,8.826851050827144718e-02
1.350000000000071054e+01,1.983106139896051445e-01
1.375000000000074962e+01,3.255526716287704403e-01
1.400000000000078870e+01,5.099743841533666000e-01
1.425000000000082778e+01,4.609236095774349451e-01
1.450000000000086686e+01,1.987643247474579766e-01
1.475000000000090594e+01,1.296498612028074149e-01
1.500000000000094502e+01,1.592174161878290306e-01
1.525000000000098410e+01,1.742224827921745600e-01
1.550000000000102318e+01,1.287001495946071827e-01
1.575000000000106226e+01,1.787880994243096211e-01
1.600000000000110134e+01,1.494998442190365040e-01
1.625000000000105160e+01,1.297895976698271170e-01
1.650000000000100187e+01,9.826323078385712506e-02
1.675000000000095213e+01,7.463552928257399799e-02
1.700000000000090239e+01,6.716786856415524198e-02
1.725000000000085265e+01,7.971154377912625932e-02
1.750000000000080291e+01,5.740407750707277046e-02
1.775000000000075318e+01,5.304955294747060179e-02
1.800000000000070344e+01,9.535153638040583246e-03
1.825000000000065370e+01,2.948335207975105732e-04
1.850000000000060396e+01,7.710424085871636635e-05
1.875000000000055422e+01,1.094293139658475411e-03
